《教父》,马里奥·普佐,小说,
《假如明天来临》,西德尼·谢尔顿,小说,假如明天厄运来临，你会怎么办？是自暴自弃，还是迎难而上？这本书的主人公就给我们做了一个最漂亮的回答。特雷西本是一个即将出嫁，对未来充满希望的少女。而一场突如其来的变故，让她从天堂瞬间掉进地狱。母亲被逼自杀，未婚夫解除婚约，自己也含冤入狱。监狱并没有成为特雷西的终点，反而是成了人生蜕变的转折点。在那里，她学会利用自己的魅力，学会和各种人打交道，还与监狱长成为朋友……出狱后，她不仅成功地为自己报了仇，还惩戒了社会上一些贪婪无厌的人！命运也许不会一直眷顾某一个人，而真正值得我们思考的是——当命运突然舍弃我们的时候，我们能否有勇气像特雷西那样，敢于蜕变，敢于反击？
《假如给我三天光明》,海伦·凯勒,小说,
《假面自白》,三岛由纪夫,小说,哲学上三大终极问题是：我是谁？我从哪里来？我要到哪里去？而《假面自白》回答了“我是谁”这个问题，只有摘下自己的面具，才能真正靠近答案。《假面自白》中的“平冈公威”就是作者三岛由纪夫自己。他化身书中那个尚在迷雾中的、极力隐藏自己同性恋倾向的年轻人。通过丰富的内心描写，探索自我，冷静地剖析自我，并且坦诚地面对了内心最深处的本我，毫不掩饰地向读者展示了自己的青春期性心理。虽然三岛在书中屡次提及自己的软弱，这恰恰是十足的勇气。摘下面具，不必为自己的另类感到羞愧，认同自己的缺点，认同自己与主流世界的不同。从自卑到自负，继而升华为认同自我的不足，我认为这期间所需要的勇气，大概就是成长所需要的勇气。
《家》,巴金,小说,
《棘心》,苏林雪,小说,棘心天天，母氏劬劳
《基督山伯爵》,大仲马,小说,《基督山伯爵》太有名了！即使你没有读过这本书，也一定听过这本书的大名。在你第一次读的时候，读到的应该是一个快意恩仇，令人血脉贲张的复仇故事。小说主人公遭人陷害，锒铛入狱，但他在狱中遇到贵人，十四年后终于越狱成功。他化身为基督山伯爵向陷害他的仇人们复仇。渴望在文学作品里体验大快人心的复仇，大概源于我们对庸常生活的厌倦。在现实中，我们都是某种囚徒，困在琐碎无趣的日常里，麻木的重复着一天天的生活。而阅读却像一双翅膀，带我们飞过现实的高墙，体会自由和想象的天堂。
《基督的最后诱惑》,尼可斯·卡赞扎基斯,小说,这本书的问世，可以说是石破天惊。甚至让分裂了近千年的基督教廷，第一次因为一个人的一本书而重新达成共识，一齐下达了封杀令。因为这本书不仅胆敢擅自为耶稣基督立传，还彻底把他写成了一个“普通人”。很多流传于世的传说故事，在这本书里被完全颠覆了。比如，被封圣的门徒彼得，并不是真正地信仰耶稣；而“背叛的犹大”却真正懂得耶稣心中的苦闷和追求。而耶稣，他仅仅是被上帝告知，要去拯救世人的罪。起初他并不理解其中的含义，甚至无数次地犹豫过，我是不是可以不用牺牲？直到被钉在十字架上时的最后一刻，耶稣同样面临这个诱惑。只不过这一次，耶稣战胜了诱惑。因为耶稣是仁慈的，相比于自己，他更同情广大无助的人类。教廷无法接受这样一个不完美的耶稣基督，但正是这种不舍的自我战斗，才成就了耶稣基督的完美。 
《饥饿艺术家》,卡夫卡,小说,人依靠周围的目光才能生存，所以用生命拼力表演，以喂养心中永远填不满的饥饿。可是当你的身体终于被掏空的时候，目光也将弃你而去。《饥饿艺术家》里，这位艺术家以表演“忍受饥饿”为生。用今天的话来说，这是一种行为艺术。开始，人们都很好奇，纷纷来观赏和喝彩。然而，渐渐的，人们对他失去了兴趣，转而去看马戏团的动物表演。他却一直坚持表演，直到自己被荒草和垃圾遮盖，再也没有人发现它。最终，他将生命献给了饥饿艺术，在寂寞的笼子里默默地饿死。这又岂止是他一人的悲哀？临终时，这位饥饿表演艺术家说出心底的秘密，既让书单狗震惊，又让人哭得肝肠寸断。
《饥饿的女儿》,虹影,小说,这是一个关于女性生存与反抗的故事，也是作家虹影的自传体小说。书中主人公“六六”是一个私生女，出生在极其贫穷的贫民窟，在生存恶劣的环境下，精神环境也同样恶劣，正如书名一样，这是一个由内到外都饱受“饥饿”的女性。在被苦难包围的人生中，她渴望食物也渴望爱，带着这份渴望她对未来充满幻想。当她得知自己私生女的身份后，幻想轰然倒塌，只剩下无法改变的现实。于是，她选择了用反叛去逃离家逃离苦难逃离压抑的世界。身体的麻痹无法冻结内心的伤痛，她在这反叛中越发痛苦。可她始终没有放弃寻找出口。在反复的探索自我——否定自我——逃避自我中，她找到用“写作”的方式，做自己的倚杖。她在文字中看清自己的内心，重新审视并且接受了自己的种种模样。虹影在决定写出自己故事的那一刻，就注定了这是一个勇敢的故事。
《霍乱时期的爱情》,加西亚·马尔克斯,小说,一段跨越半个多世纪的爱情史诗穷尽了所有爱情的可能性。
《火车梦》,丹尼斯·约翰逊,小说,这本书被誉为“美国版的《活着》”。全书仅有120页，写的是美国西部的铁道工人罗伯特·格雷恩纳的一生。是的，罗伯特很普通。他出身卑贱，胸无大志，庸庸碌碌直到孤独终老。他人生中唯一的一件大事，就是房子被大火烧毁，妻女不知所踪。因此，他的余生都带着对她们的怀念。《活着》里，福贵最后只有一头牛陪在身边。而罗伯特失去妻女后，在家的废墟附近建了一座小木屋，怀着一丝执念在等待她们的归来——尽管最终也没有什么奇迹发生。但他做到的是一个普通人的最大极限：坚韧和孤独。
《活着》,余华,小说,《活着》是一部充满血泪的小说，通过一位中国农民的苦难生活讲述了人如何让去承受巨大的苦难；讲述了眼泪的丰富与宽广；讲述了人是为了活着本身而活着。
《黄昏清兵卫》,藤泽周平,小说,中国武侠小说里的人物都过着笑傲江湖、快意恩仇的生活。而读者之所以被武侠小说吸引，很大程度上也是被这种自由而诗意的生活方式吸引，所以武侠常被称为“成人的童话。”藤泽周平笔下的日本式武侠却很怪。他们的生活一点也不“远方”，而是相当的“苟且”。他写的都是幕府时期的“藩士”，即地方割据政府里的武士。彼时，轰轰烈烈的战国时代已经成为历史，“武士”也变得有点名不符实，做着平常人的工作——管理仓库、监修水利之类，一点也不浪漫。不仅如此，这些不起眼的人物往往有着一些不符合武士美学的缺点：木讷、邋遢、胆小等等。另一面，在日常的家庭生活中，他们又表现出种种平民的美德：诚实、善良、顾家、爱老婆。然后突然来了机会：需要杀手——比如暗杀阴谋叛变者之类。这时，大家突然想起那个猥琐的主人公原来是剑术高手。最后，高手出招，一击而得。完事之后，深藏功与名，还是原来那个样子。藤泽周平之所以受欢迎，是因为他写了一种“反英雄”：外表低调、猥琐，但内里怀珠抱玉。这种新类型迎合了现代普通人的闷骚：这些主人公越是低微渺小，就越能引起我们的共鸣。
《荒原狼》,赫尔曼·黑塞,小说,
《幻灭》,巴尔扎克,小说,巴尔扎克根据自己的人生经历创作了这本书。小说的主人公吕西安是个小镇青年，他自小就热爱文学，喜欢写诗，幻想有一天能成为真正的作家。后来，他受人提携搬去了巴黎，他决心在这里靠写作赢得自己想要的一切，却受到出版商百般刁难。迫于生计，他成了受人操纵的无良写手，丧失利用价值后又被无情抛弃。吕西安身上有无数值得我们玩味反思的地方：一方面，吕西安有才情有理想，无论生活如何困苦也没有放弃自己的文学梦；另一方面，他贪慕虚荣追求享受，明知道写好作品需要时间和积淀，却总想走捷径，盲目幻想自己能名利双收。然而，文坛和现实一样，任何收获都必须付出与之相衬的代价，好的作品都是用眼泪和汗水精心培育而成的。
《蝴蝶梦》,达芙妮·杜穆里埃,小说,
《呼啸山庄》,艾米丽·勃朗特,小说,包容的爱还是彻底的恨
《呼啸山庄》,艾米丽·勃朗特,小说,很多人说《呼啸山庄》是一部关于“复仇”的故事，但这是一部深情的爱情故事，它呼啸而来的深情，淹没了每一个读它的人。这样的爱情，很多人不会遇见。即使遇见了，也因为怯懦、自私，权衡利弊后放弃，眼睁睁地看着它消失。然后安慰自己说，其实我拥有平淡的幸福。这样平淡的幸福我选择不要，我要迎接一场伟大的爱情。就像《呼啸山庄》这部有力量的作品中，凯瑟琳和希斯克利夫一样，可以让灵魂震颤的爱情。
《呼兰河传》,萧红,小说,生佝寂寞，死的单调
《红字》,霍桑,小说,二十四小时，路过爱。走过禁区
《红玫瑰与白玫瑰》 ,张爱玲,小说,把娇俏的美人比喻成蚊子血，淡雅的美人比喻成饭黏子，大概只有张爱玲，能把比喻用得如此本质，出神入化。书单狗觉得，张爱玲好像天生肚子里就藏了一本字典，别人完全想不到的词，她随意拎出，随意拼搭，就浑然天成、生动传神。她注定要吃文字这碗饭的。张爱玲另一大天赋是，她对生活、对人性卓越的洞察力，年纪轻轻就把世事看得透透的。所以她的作品，总能用三言两语，就轻易戳中一个人最隐秘的伤口。《红玫瑰与白玫瑰》中的主人公振保，一心一意想要拼凑一个完美的人生，放弃了热情奔放的红玫瑰王娇蕊，娶了温柔娴静的白玫瑰孟烟鹂。但没想到最后红玫瑰成了贤妻良母，而白玫瑰却背着自己出轨了。他努力规划的人生，最终却落得了一场空的结局。 
《黑暗的心》,约瑟夫·康拉德,小说,小说讲述了一个白人船长马洛深入非洲刚果丛林，去寻找一个叫库尔兹的白人殖民者的故事。库尔兹是一个传奇人物，他立志要将文明和进步带到非洲，改变那里的野蛮和落后。然而，当马洛找到库尔兹，却一点点发现，库尔兹全然不是传说中那个圣洁的理想主义者，而是靠掠夺、奴役、屠杀土著，贩卖象牙暴富的残暴殖民者，最终他死于自己的疯狂……这是一场通往人类内心的历险和交战。人类有两种黑暗：一种是野蛮、贫穷、落后的黑暗；另一种是文明、富有、先进的黑暗。小说是后者对前者的一次征服。
《海上钢琴师》,亚历山德罗·巴里科,小说,这是一个极其传奇的钢琴天才，拥有着上帝偷偷赠予他的无穷天赋。每一个听过他演奏的人，都被他深深打动，他高超的技艺就连爵士乐鼻祖也自叹弗如。然而从出生到生命的终结，他却以自己的方式，不存在一般地生活在这个世界。他这一生，从未离开过他脚下的邮轮，也从未亲身体验过陆地上的精彩。哪怕在绝大多数人梦寐以求的爱情面前，他也毅然选择了背后的那一片蓝。大海、钢琴、音乐、意识中的旅行，构成了他生命的全部。而他也用自己的孤独怪异，奏响了一支只属于大海的奏鸣曲。
《海边的卡夫卡》,村上春树,小说,书中的主人公卡夫卡，在十七岁那年，就将磨难本身的意义，领略到了极致。作者村上春树给卡夫卡设定了一个极端挑战，给他设定了宿命，即他一定会被亲生母亲抛弃，被父亲恶毒相待，弑父奸母是他的诅咒，他会走上不伦之路。然后让卡夫卡来突破这些磨难，找到生命的意义。庆幸的是，卡夫卡没有令人失望。故事的结尾，他既没有放弃自己的生命，也没有以遗忘的形式来逃避磨难。而是选择直面磨难，在恶劣的环境中逐渐成长为“最顽强的少年”。这是一本让人在悲痛中窒息，在窒息中参透人生的书。要想达到人生的最高境界，磨难，是你必须要逾越的山峰。
《过于喧嚣的孤独》,博胡米尔·赫拉巴尔,小说,
《光明王》,罗杰泽拉兹尼,小说,
《官场现形记》,李伯元,小说,
《怪谈·奇谭》,小泉八云,小说,这本书一共有55个怪谈故事，看似吓人，其实却很温柔。日本文化里的哀怨与凄美，诡异与决绝，在《怪谈·奇谭》这个人鬼交错的世界里被提纯和放大。这些短小精悍的故事，萃取了浓烈的爱恨情仇，调和成独属于日本的味道：壮烈，美丽，深邃，幽微。这本书就像是一个了解日本的隐秘入口，透过这本书，我们可以能够看到深深的镌刻在日本人的骨子里的民族印记以及他们的灵魂。
《孤独六讲》,蒋勋,小说,我可以孤独吗？我可以更孤独一点吗？不去惧怕孤独，而是给予孤独，完成孤独。这是蒋勋带给小狗截然不同的阅读体验。在书中，作者从美学的角度阐释了六种孤独：情欲孤独、语言孤独、革命孤独、暴力孤独、思维孤独和伦理孤独。无论是经世名人还是凡夫俗子都免不了被其中一种孤独所扰。其中有一句话正是很多现代人的一种真实写照——“我拥抱着一个挚爱的身体时，我知道，自己是彻底的孤独的，我所有的情欲只是无可奈何的占有。”其实，太过强调孤独、寻求解脱何尝不是一种执念。人们被孤独感驱使着去寻找逃离孤独的方法。而这种想要快速打破孤独的动作，恰巧是造成巨大孤独感的原因。放弃执念，学着走进孤独，拥抱孤独，去渴望那些让我们的生命变得丰富而华丽的孤独。孤独并没有什么不好，使其变得不好是因为你害怕孤独。
《孤独及其所创造的》,保罗·奥斯特,小说,
《告白》,凑佳苗,小说,《告白》也是一本被很多人封神的作品。它的电影拍得也很成功，尤其是女教师森口，清澈沉静的微笑，和恐怖的血腥场景同框，那种毛骨悚然的诡异感。今天图文封面就是女教师森口，狗粉们可以细细品味。中学教师森口将四岁的女儿带到学校方便照顾，某一天却发现女儿溺死在学校的泳池内。痛失爱女的森口经过一番调查，发现班上的两名男学生有重大嫌疑。于是森口向全班同学做了一番冷彻心扉的告白，透露了自己的复仇计划……这段告白很长，但是一字一句，都是一把利刃，戳穿你对于人性的全部美好幻觉。
《告白》,湊佳苗,小说,虽然这本书的书名听着有些小清新，但书单狗和你保证，它的内容绝对不清新！森口是一个中学老师，她经常将女儿带到学校方便照顾，某一天却看见女儿溺死在学校的泳池内。当所有人都为此悲伤时，她却意外地发现自己女儿的死并非事发突然，而是被两个学生故意谋杀。此时的森口并没有报警，而是选择用自己的方式去惩罚。于是，她利用两个凶手的心理弱点，开始制造各种事件和“巧合”，一步步击溃他们……不得不说，书单狗在看这本书的时候，浑身毛骨悚然，尤其是森口最后的自白，简直将人心血淋淋地剖开来！从中你会发现，成功的复仇固然痛快，但痛快过后，留下的则是无边无际的冷意！
《复活》,列夫·托尔斯泰,小说,在自我面前忏悔吧
《浮生取义》,吴飞,小说,既然谈到死亡，就不得不提一种特别的死亡方式：自杀。几乎每天、每时、每刻，都有人在用这种残忍的方式，决绝地告别这个世界。在作者给出的众多实例中，大部分自杀者仅仅是为了让别人了解自己的想法，就不留退路地用自己的生命相要挟。他们似乎都确信，“自杀”是最直接的解决问题的方法。可惜他们想错了，而且永远没有机会知道这个事实了。对于书中满篇的人间惨剧，除了扼腕叹息我们还应该看到悲剧更深的源头。那就是他们贫乏空洞的生命，已经完全了丧失了自我，只剩下了“生命”这唯一的筹码。只有当一个人拥有真正意义上的独立和思想时，他才会珍惜自己的生命。
《风光旖旎的海洋岛屿》,谢宇,小说,在浩瀚无边的蓝色海洋和陆地湖泊中，成千上万、大大小小的岛屿，形成了最适合寻幽探胜的海上迷宫，给人类的诺亚方舟——地球，增添了迷人的色彩。带有神话色彩神秘失踪的岛屿，引人遐思，也有很多岛屿充满奇情异趣，风情独特，给人启迪。
《分成两半的子爵》,伊塔洛·卡尔维诺,小说,这本书里，一个子爵被炮弹完美地炸成了两半。然而他并没有死！而是分裂成了两个各自独立，而且完全对立的人格！一半非常邪恶，无恶不作；另一半非常善良，乐善好施。这两种人格一开始都觉得特别爽快，再也不用和另一半人格互相斗争了！但很快，他们就开始感到痛苦了。因为他们失去了一项更重要的东西——人性的完整。只有经历过日夜不停的内心斗争之后，才能逐渐找回真正的自我。
《飞女郎与哲学家》,菲茨杰拉德,小说,
《返老还童》,F斯科特·菲茨杰拉德,小说,
《二十亿光年的孤独》,谷川俊太郎,小说,“我年轻时曾立志当一名诗人，可在见到谷川的诗歌才华之后，我放弃了这一梦想。”这是诺贝尔文学奖得主大江健三郎对于本书作者的评价。在日本，谷川俊太郎可谓是家喻户晓的现代诗人。而他的作品，透露的往往是人世间的孤独。它可能是阳光下晒太阳的小狗；可能是在寂静的夜晚，听到冰块碰撞玻璃杯的美妙声音；可能是发现自己的内心，住着云海与星辰；也可能是人类在小小的球体上，幻想拥有火星上的朋友……虽然关于孤独，但从谷川俊太郎的诗句中，你会感受到一种清欢，一种于星空上俯瞰，人世间种种孤独的美好体验。
《恩宠与勇气》,肯·威尔伯,小说,一对金童玉女刚刚海誓山盟，完成婚礼，妻子就被查出了绝症。这并不是偶像剧里的剧情，而是作者——世界著名的超个人心理学家肯·威尔伯，和他爱妻的真实人生。他们俩面对死亡时，记录下的这本爱情笔记。这五年的艰难岁月里，这对夫妻经历过互相伤害、怨恨，继而相互理解、扶持，最终在修行中共同超越了畏惧死亡的人类本能……在这本书的后半阶段，书单狗简直像是走进了一个清凉世界，感到彻底的宁静、豁达，甚至忘记了时间。然而故事的最后，对不起，奇迹没有发生，美丽睿智的女主角最终还是离开了人世。对于死亡，你还能期待什么样的奇迹呢？但幸运的是，他们的勇气与爱情，已经让彼此的灵魂足够圆满。
《鳄鱼街》,布鲁诺·舒尔茨,小说,“即便有卡夫卡的存在，布鲁诺·舒尔茨仍然写下了二十世纪最有魅力的作品之一。”这是余华对本书作者舒尔茨的评价。作为一个作家，舒尔茨生前在文学界默默无闻，死后却被越来越多的人赏识，其中包括艾萨克·辛格、库切、米沃什……而这本《鳄鱼街》，收录的是他目前已知的全部小说作品。任何读这本书的读者都可以从中收获至少两种震撼——一种是感官体验上的震撼。通过大量比喻、通感的运用，舒尔茨让层出不穷的种种事物得以在不同的感官之间自由跳跃，触手便能感知，比如他写天气——“白天寒冷而叫人腻烦，硬邦邦的，像去年的面包”。另一种是想象力上的震撼。在不同的篇目里，舒尔茨将父亲幻化成蟑螂、螃蟹、蝎子，然后在那个正常人类想象不到的世界里，一次次用他梦幻般的文字挑逗着我们大脑的神经，让人沉浸其中，不愿醒来。
《恶童日记》,雅歌塔·克里斯多夫,小说,恶童，即处于恶劣生存环境中的儿童。这本《恶童日记》描写的就是在战争的背景下，一对双胞胎男童为了战胜外部的恶劣环境，选择比环境更恶劣的极端方式来磨练自己的身体和内心，从而成为“恶童”的过程。他们互相打骂对方，甚至绝食四天，来锻炼自己忍耐的极限。他们知道，唯有冷酷和残忍，才能在这个残酷和残忍的世界中生存。听起来是不是就像两个小魔鬼？但是书单狗反而认为，在这样极度恶劣的环境下，他们所体现出来，不是单纯的邪恶，而是摈弃了一切情感的绝对理性。比如，他们从不会说“外婆像个巫婆”，而是陈述事实：“大伙儿都叫她老巫婆”；他们也从不说“大城市很美”，而是直接描述大城市的建筑、布局……这两个孩子其实比大部分大人，更了解这个世界的真实模样，更清楚地看见了事物的本质。每个人心中其实都有一个恶童，我们驯服这个恶童的过程，也是学着如何与这个社会相处的过程。
《额尔古纳河右岸》,迟子建,小说,为了让我们更好地了解这个民族，作者通过一位年届九旬，这个民族最后一位酋长的妻子的口吻，向我们娓娓道来鄂温克人的百年沧桑。其中最让书单狗印象深刻的，莫过于萨满这个角色，他们天生具有治病救人的神力，而这种治病方式的代价却是一命换一命。所以当小说中的女萨满为了救治别人而失去自己的三个孩子的时候，书单狗被完全震住了。因为绝大部分人，是不会这么做的。在她救的人中，有陌生人，也有坏人，甚至还有部落的敌人。这份对生命的尊重和包容，这种超越世俗的生死观，为这个民族披上了一份神性的光辉。在这份光辉之下，鄂温克族的世间万物，全都有了灵魂，在额尔古纳河右岸，它们全都热烈生长着。
《多田便利屋》,三浦紫苑,小说,犬系男子多田，中年潦倒，胸无大志，连妻儿也弃他而去。猫系男子行天，喋喋不休，古怪奇葩，所有人都看不懂他。这两个“废柴”一般的中年人，意外地重逢了。仿佛是抓到了救命的绳索一般，两人互相关照着，共享了一段温暖的悲喜人生。 人终究是无法拒绝心灵上的陪伴的。一个人面对这世界的感觉，就像是水慢慢没过头顶，安静而绝望。所以当有人能感受到你灵魂的呼救时，紧紧地抓住这一点点希望，才是与不如意的人生和解的唯一办法。就像这本书里所说的，幸福有时候也会改变模样，再次回到你的身边——只是这一次，它可能会以灵魂之友的面目出现。
《敦煌》,井上靖,小说,一个日本当代的作家，竟然和千年以前就已经覆灭的敦煌心生感应，于是就有了这本小说。井上靖笔下的赵行德，是一个睡过了考试的北宋书生。但偶然遇见的一个西夏女子，让他冥冥之中蒙受感召，前往了西域的大漠。谁能料到，他刚到西域，就有一种力量驱赶着他奔逃再也停不下来。他先后被宋朝和西夏的部队抓去当兵，救过回鹘的公主并定下生死之约，最终还孤注一掷，起兵反叛西夏国主李元昊。为的就是拯救西域文明中的明珠——敦煌。但是他还是失败了。敦煌被攻破当夜，赵行德完成了他的最后一个任务，将足足四万卷典籍、画册藏入了敦煌藏经洞中……在这个宏大的历史故事中，所有的生命、民族，乃至国家，都可能在一句话、一转身的瞬间崩塌消失，弱小得仿佛沙漠中的一粒沙。但是也有人，可以将自己微小的人生融进文明，成为永恒的存在。
《斗鸡》,阎连科,小说,一个圆形的土俵，两只浑身鲜血淋漓的斗鸡，一堆围观叫好的人。斗鸡这种古老的竞技，有时并不仅仅代表着博弈，更代表的是一种全民的狂欢。在这场狂欢中，人们如同化身为土俵中的斗鸡，在癫狂之中直到精疲力竭，从而忘却了不幸和烦恼……阎连科的这部小说，写的是一个斗鸡世家的家史，书中主人公的祖辈因为斗鸡而破败，到后代又因为斗鸡而重整家业。在这兴衰的背后，作者也带我们回顾了一个国家百年来的历史变迁，以及它带给人们的影响。对于大部分围观的群众来说，斗鸡仅仅意味着赌博和发泄。但是对于世代的养鸡人来说，斗鸡其实早已成为了其生命的寄托。也正是因为如此，当不再允许斗鸡人豢养斗鸡的时候，书中的主人公之一毅然选择投入滚滚的炼钢熔炉之中。有的时候，肉体的折磨是打不垮人的，而精神一旦失去了寄托，人真的就成为了行尸走肉。
《动物凶猛》,王朔,小说,在这本书中，王朔描写的是一个书单狗从未触及的年代，没有升学的压力，求职的压力，住房的压力，故事的主人公成天与三五好友相约一起，狂放不羁地挑衅着这个世界。他们常年混迹于北京城的各大角落，叼着香烟对着漂亮姑娘吹口哨，出于好奇而用一把钥匙试开别人家的门锁，为了一个不检点的“狐狸精”相互之间打得头破血流……在那个动荡的70年代，这些精力过剩的少年，活成了一群最凶猛的动物。他们身上，正猛烈散发着一种成长的野性。而王朔的这本书，可以帮你寻回隐藏的野性，活出年轻人该有的模样。
《东京奇谭集》,村上春树,小说,这本书由五部短篇小说构成，讲的都是发生在东京的奇闻故事。比如《哈纳莱伊湾》这一篇——讲的是一位冲浪少年的母亲，在孩子遭遇鲨鱼袭击后前往事发地。母亲发现其他的冲浪选手都能看到她的儿子仍出现在海中冲浪，唯独她却看不到。关键并不在于你可以从中读懂什么，而是让你意识到，只需要往99%的真实中加入1%的荒诞，就能瞬间打破真实与虚幻之间的界限。村上用这种奇巧的方式，让我们重新注意到，平凡的日常生活中，仍然存在无限种可能性。
《东京奇谈集》,村上春树,小说,
《第二十二条军规》,约瑟夫·海勒,小说,
《抵挡太平洋的堤坝》,杜拉斯,小说,
《等待戈多》,萨缪尔·贝克特,小说,这是一部荒诞戏剧，剧中的主角是两个流浪汉，他们百无聊赖地说着废话，打发时间，因为他们一起等待着戈多。可是他们等了两天，戈多都没有出现。这本书，既没有戏剧冲突，也没有故事情节，甚至连人物都毫无魅力。但书单狗觉得这就是作者的牛逼之处。他淡化了一切，只为了突出“等待”这个人类母题。因为等待，这两个流浪汉，连同没有笔墨的戈多，都在世界文学史上，成为永恒的存在。等待是一种状态，在等待的过程中，我们可以还原出生活本来的样子——存在着无限的希望与失望。我们等待爱情白头到老，纵使不是所有爱情都能白头到老；我们等待自由不受束缚，即使这一刻我们还是被生活所困……我们的内心充满了希望，以至于我们无法放弃等待。等待，本质上是全人类共同的命运。 
《德米安：彷徨少年时》,赫尔曼·黑塞,小说,几乎每个人都会经历一段彷徨时期。但彷徨之后，是成长还是冷漠的沉沦，往往会影响一个人一生。这本书的主人公辛克莱，就经历了这样一段迷茫而又慌乱的时期！生活幸福快乐的辛克莱，因为一句谎言，踏进了黑暗世界。在不良少年克洛摩的引诱下，他学会了偷钱、说谎、酗酒......就在你以为他会沉沦下去的时候，一场暗恋让他从颓废中彻底醒悟。他又重新开始思索，并学着去尊敬和珍惜眼前的世界。而在一点点感受真实生活的同时，他也学会了如何面对另一个黑暗的自己！而我们要认清的不仅是所处的世界，还有内心的自己！
《道林·格雷的画像》,王尔德,小说,作为英伦横空出世的天才，王尔德一生留下的作品有童话，有戏剧，有诗歌，但是长篇小说，唯此一部。“我愿意用我的灵魂换取青春常驻。”这样的愿望，可能曾经在每个人的心中浮现过，而只有王尔德，真正把它写成了故事，道林·格雷成了第一个“吃螃蟹”的人。道林·格雷这位美少年，和画像交换了身份，他本人将如油画一般青春常驻，而那幅画却代替他逐渐衰老。那张画，成为他内心的影像，随着他一点点地迷失自我，出卖灵魂，画像也逐渐变的千疮百孔，衰老不堪。世界上的每个人都热衷于美，毫不掩饰地追求美，赞叹美。可是空有狂热的爱美之心，而没有坚毅强大的内心，只能像道林·格雷一样，懦弱地活在美丽空洞的皮囊下。这会使生命失去原本的颜色，变得毫无意义，除非，你有一颗强大的内心来对抗世界。
《当我们在谈论爱情时我们在谈论什么》,雷蒙德·卡佛,小说,
《带着鲑鱼去旅行》,安伯托?艾柯,小说,作者艾柯出差时买了条当地的特产鲑鱼，因为要冷藏，于是他将酒店房间内冰箱里的酒水全都拿了出来，把新鲜的鲑鱼塞进了冰箱。但是客服总会顽固地取出鲑鱼，塞进酒水。而后的几天，他便陷入了和客服的苦战中。最后的战果是艾柯付了长长的酒水账单以及带回家一条臭掉的鲑鱼。这仅仅是其中一个案例，其他糗事还有：补办证件难、出租车司机不靠谱、手机太烦人、智能电器不好用......然而这些，都没有把我们的作者搞垮，相反地，他以其特有的机智和幽默，随心所欲地解构戏谑着生活中遇到的不快。在他的调侃下，这些原本让人觉得倒霉的事，变得那么有趣，甚至会让读者产生一点羡慕。艾柯会用他那乐观和幽默，将生活带来的积郁一扫而空。书单狗相信，每一个被小事困扰的人，都能从这本书中汲取自己所需的力量。
《刺猬的优雅》,妙莉叶·芭贝里,小说,这本书塑造了两个个性鲜明的人物形象：一个是国会议员家的二小姐，锦衣玉食，聪颖漂亮，却计划在13岁生日当天，放火烧了父母的豪宅，然后自杀。一个是高级公寓的门房大妈，寡居老丑，外表粗俗愚笨，却在内心自建了一间心灵密室，藏着她的人生智慧和深刻思想。这一少一老的奇异邂逅，让她们各自蜕变、重生。面对荒诞的世界，很多人会像书中主人公一样，伪装成“刺猬”，用满身的刺来保护自己那一方隐秘的小天地。从来不曾幻想，会有人走进自己的内心世界。没想到，有一天，真的遇到了一个频率和自己相同的人，他就像是摁对了你心灵的密码，让你不再孤独。不要把自己局限在自我的感知中，不要放弃认识他人。敞开内心，你才会感受到来自现实世界中的理解和温暖。
《春梦之结》,亨利·米勒,小说,这本书讲述的是一个三人行的故事，主人公和“双性恋”的妻子莫娜以及妻子的女友斯塔西娅共同生活在纽约一间出租屋里，三人之间争吵不断，结果两个女人不告而别，留下主人公独自生活和写作的故事。虽然三人行的故事有些鸡毛蒜皮，也没有什么跌宕起伏的故事情节，但在书单狗眼里，它同样很有趣，因为整本书满满都是长满翅膀的想象和浓得化不开的思想。他看似随性实则疯狂而严肃的写作，将小说的可能性推到了一个更加广阔的边界。不管是微小尘埃，宇宙星辰，还是深邃的灵魂，都可以被这样薄薄的一本书容纳，随手一翻就能让人获得巨大的精神能量。
《船讯》,安妮·普鲁,小说,《船讯》的主人公奎尔，曾经是一个无比失败的小人物。他在纽约一家三流小报当一名三流记者，拉扯两个小女儿，维系着一个家庭。突然有一天，他的生活更是急转直下——妻子遭遇车祸身亡，年老力衰的父母双双自杀，报社将他解雇……可以说他的前半生，已经用尽了所有的力气，却只得到了绝望。他做了一个决定，离开纽约，回到家乡纽芬兰。大家可能已经猜到了，他的命运在这里迎来转折，终于收获了幸福。很多人可能都曾在低落的时候考虑过，是不是换个环境就可以让人焕然一新，重新开始呢？？
《厨房》,徐坤,小说,爱情与食物的辩证关系
